lib	scope	class	kind	name	vis	category	feature	3.0	3.1	3.2	3.3	3.4	4.0	4.1	pattern	first_present
rbs	bundled(no-method-docs)	RBS::Types::Function	i	optional_keywords	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Function	i	optional_positionals	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Function	i	param_to_s	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Function	i	required_keywords	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Function	i	required_positionals	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Function	i	rest_keywords	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Function	i	rest_positionals	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Function	i	return_to_s	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Function	i	return_type	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Function	i	to_json	pub	UNDOC(class-undoc)	rbs/types	o	o	o	o	o	o	X	new-only	3.0
rbs	bundled(no-method-docs)	RBS::Types::Function	i	trailing_positionals	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Function	i	update	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Function	i	with_nonreturn_void?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::Function	i	with_return_type	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Function	s	empty	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Function::ForwardingParam	i	location	pub	UNDOC(class-undoc)	rbs/types	-	-	-	-	-	-	X	all	4.1
rbs	bundled(no-method-docs)	RBS::Types::Function::ForwardingParam	i	to_json	pub	UNDOC(class-undoc)	rbs/types	-	-	-	-	-	-	X	all	4.1
rbs	bundled(no-method-docs)	RBS::Types::Function::Param	i	location	pub	UNDOC(class-undoc)	rbs/types	-	X	X	X	X	X	X	all	3.1
rbs	bundled(no-method-docs)	RBS::Types::Function::Param	i	map_type	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Function::Param	i	name	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Function::Param	i	to_json	pub	UNDOC(class-undoc)	rbs/types	o	o	o	o	o	o	X	new-only	3.0
rbs	bundled(no-method-docs)	RBS::Types::Function::Param	i	type	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Interface	i	location	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Interface	i	map_type	pub	UNDOC(class-undoc)	rbs/types	-	X	X	X	X	X	X	all	3.1
rbs	bundled(no-method-docs)	RBS::Types::Interface	i	map_type_name	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Interface	i	to_json	pub	UNDOC(class-undoc)	rbs/types	o	o	o	o	o	o	X	new-only	3.0
rbs	bundled(no-method-docs)	RBS::Types::Intersection	i	each_type	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Intersection	i	free_variables	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Intersection	i	has_classish_type?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::Intersection	i	has_self_type?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::Intersection	i	location	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Intersection	i	map_type	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Intersection	i	map_type_name	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Intersection	i	to_json	pub	UNDOC(class-undoc)	rbs/types	o	o	o	o	o	o	X	new-only	3.0
rbs	bundled(no-method-docs)	RBS::Types::Intersection	i	types	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Intersection	i	with_nonreturn_void?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::Literal	i	has_classish_type?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::Literal	i	has_self_type?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::Literal	i	literal	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Literal	i	location	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Literal	i	to_json	pub	UNDOC(class-undoc)	rbs/types	o	o	o	o	o	o	X	new-only	3.0
rbs	bundled(no-method-docs)	RBS::Types::Literal	i	with_nonreturn_void?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::Literal	s	unescape_string	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::NoFreeVariables	i	free_variables	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::NoSubst	i	sub	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::NoTypeName	i	map_type_name	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Optional	i	each_type	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Optional	i	free_variables	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Optional	i	has_classish_type?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::Optional	i	has_self_type?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::Optional	i	location	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Optional	i	map_type	pub	UNDOC(class-undoc)	rbs/types	-	X	X	X	X	X	X	all	3.1
rbs	bundled(no-method-docs)	RBS::Types::Optional	i	map_type_name	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Optional	i	to_json	pub	UNDOC(class-undoc)	rbs/types	o	o	o	o	o	o	X	new-only	3.0
rbs	bundled(no-method-docs)	RBS::Types::Optional	i	type	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Optional	i	with_nonreturn_void?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::Proc	i	block	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Proc	i	each_type	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Proc	i	free_variables	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Proc	i	has_classish_type?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::Proc	i	has_self_type?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::Proc	i	location	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Proc	i	map_type	pub	UNDOC(class-undoc)	rbs/types	-	X	X	X	X	X	X	all	3.1
rbs	bundled(no-method-docs)	RBS::Types::Proc	i	map_type_name	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Proc	i	self_type	pub	UNDOC(class-undoc)	rbs/types	-	-	X	X	X	X	X	all	3.2
rbs	bundled(no-method-docs)	RBS::Types::Proc	i	to_json	pub	UNDOC(class-undoc)	rbs/types	o	o	o	o	o	o	X	new-only	3.0
rbs	bundled(no-method-docs)	RBS::Types::Proc	i	type	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Proc	i	with_nonreturn_void?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::Record	i	all_fields	pub	UNDOC(class-undoc)	rbs/types	-	-	-	-	X	X	X	all	3.4
rbs	bundled(no-method-docs)	RBS::Types::Record	i	each_type	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Record	i	fields	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Record	i	free_variables	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Record	i	has_classish_type?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::Record	i	has_self_type?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::Record	i	location	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Record	i	map_type	pub	UNDOC(class-undoc)	rbs/types	-	X	X	X	X	X	X	all	3.1
rbs	bundled(no-method-docs)	RBS::Types::Record	i	map_type_name	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Record	i	optional_fields	pub	UNDOC(class-undoc)	rbs/types	-	-	-	-	X	X	X	all	3.4
rbs	bundled(no-method-docs)	RBS::Types::Record	i	to_json	pub	UNDOC(class-undoc)	rbs/types	o	o	o	o	o	o	X	new-only	3.0
rbs	bundled(no-method-docs)	RBS::Types::Record	i	with_nonreturn_void?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::SelfTypeBindingHelper	s	self_type_binding_to_s	pub	UNDOC(class-undoc)	rbs/types	-	-	X	X	X	X	X	all	3.2
rbs	bundled(no-method-docs)	RBS::Types::Tuple	i	each_type	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Tuple	i	free_variables	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Tuple	i	has_classish_type?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::Tuple	i	has_self_type?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::Tuple	i	location	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Tuple	i	map_type	pub	UNDOC(class-undoc)	rbs/types	-	X	X	X	X	X	X	all	3.1
rbs	bundled(no-method-docs)	RBS::Types::Tuple	i	map_type_name	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Tuple	i	to_json	pub	UNDOC(class-undoc)	rbs/types	o	o	o	o	o	o	X	new-only	3.0
rbs	bundled(no-method-docs)	RBS::Types::Tuple	i	types	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Tuple	i	with_nonreturn_void?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::Union	i	each_type	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Union	i	free_variables	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Union	i	has_classish_type?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::Union	i	has_self_type?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::Union	i	location	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Union	i	map_type	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Union	i	map_type_name	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Union	i	to_json	pub	UNDOC(class-undoc)	rbs/types	o	o	o	o	o	o	X	new-only	3.0
rbs	bundled(no-method-docs)	RBS::Types::Union	i	types	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Union	i	with_nonreturn_void?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::UntypedFunction	i	each_param	pub	UNDOC(class-undoc)	rbs/types	-	-	-	-	X	X	X	all	3.4
rbs	bundled(no-method-docs)	RBS::Types::UntypedFunction	i	each_type	pub	UNDOC(class-undoc)	rbs/types	-	-	-	-	X	X	X	all	3.4
rbs	bundled(no-method-docs)	RBS::Types::UntypedFunction	i	empty?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	-	X	X	X	all	3.4
rbs	bundled(no-method-docs)	RBS::Types::UntypedFunction	i	free_variables	pub	UNDOC(class-undoc)	rbs/types	-	-	-	-	X	X	X	all	3.4
rbs	bundled(no-method-docs)	RBS::Types::UntypedFunction	i	has_classish_type?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	-	X	X	X	all	3.4
rbs	bundled(no-method-docs)	RBS::Types::UntypedFunction	i	has_self_type?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	-	X	X	X	all	3.4
rbs	bundled(no-method-docs)	RBS::Types::UntypedFunction	i	map_type	pub	UNDOC(class-undoc)	rbs/types	-	-	-	-	X	X	X	all	3.4
rbs	bundled(no-method-docs)	RBS::Types::UntypedFunction	i	map_type_name	pub	UNDOC(class-undoc)	rbs/types	-	-	-	-	X	X	X	all	3.4
rbs	bundled(no-method-docs)	RBS::Types::UntypedFunction	i	param_to_s	pub	UNDOC(class-undoc)	rbs/types	-	-	-	-	X	X	X	all	3.4
rbs	bundled(no-method-docs)	RBS::Types::UntypedFunction	i	return_to_s	pub	UNDOC(class-undoc)	rbs/types	-	-	-	-	X	X	X	all	3.4
rbs	bundled(no-method-docs)	RBS::Types::UntypedFunction	i	return_type	pub	UNDOC(class-undoc)	rbs/types	-	-	-	-	X	X	X	all	3.4
rbs	bundled(no-method-docs)	RBS::Types::UntypedFunction	i	to_json	pub	UNDOC(class-undoc)	rbs/types	-	-	-	-	o	o	X	new-only	3.4
rbs	bundled(no-method-docs)	RBS::Types::UntypedFunction	i	update	pub	UNDOC(class-undoc)	rbs/types	-	-	-	-	X	X	X	all	3.4
rbs	bundled(no-method-docs)	RBS::Types::UntypedFunction	i	with_nonreturn_void?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	-	X	X	X	all	3.4
rbs	bundled(no-method-docs)	RBS::Types::UntypedFunction	i	with_return_type	pub	UNDOC(class-undoc)	rbs/types	-	-	-	-	X	X	X	all	3.4
rbs	bundled(no-method-docs)	RBS::Types::Variable	i	free_variables	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Variable	i	has_classish_type?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::Variable	i	has_self_type?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::Variable	i	location	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Variable	i	name	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Variable	i	to_json	pub	UNDOC(class-undoc)	rbs/types	o	o	o	o	o	o	X	new-only	3.0
rbs	bundled(no-method-docs)	RBS::Types::Variable	i	with_nonreturn_void?	pub	UNDOC(class-undoc)	rbs/types	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Types::Variable	s	build	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Types::Variable	s	fresh	pub	UNDOC(class-undoc)	rbs/types	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::UnknownMethodAliasError	i	aliased_name	pub	UNDOC(class-undoc)	rbs/errors	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::UnknownMethodAliasError	i	location	pub	UNDOC(class-undoc)	rbs/errors	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::UnknownMethodAliasError	i	original_name	pub	UNDOC(class-undoc)	rbs/errors	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::UnknownMethodAliasError	i	type_name	pub	UNDOC(class-undoc)	rbs/errors	-	X	X	X	X	X	X	all	3.1
rbs	bundled(no-method-docs)	RBS::Validator	i	absolute_type	pub	UNDOC(class-undoc)	rbs/validator	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Validator	i	definition_builder	pub	UNDOC(class-undoc)	rbs/validator	-	X	X	X	X	X	X	all	3.1
rbs	bundled(no-method-docs)	RBS::Validator	i	env	pub	UNDOC(class-undoc)	rbs/validator	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Validator	i	resolver	pub	UNDOC(class-undoc)	rbs/validator	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Validator	i	type_alias_dependency	pub	UNDOC(class-undoc)	rbs/validator	-	X	X	X	X	X	X	all	3.1
rbs	bundled(no-method-docs)	RBS::Validator	i	type_alias_regularity	pub	UNDOC(class-undoc)	rbs/validator	-	X	X	X	X	X	X	all	3.1
rbs	bundled(no-method-docs)	RBS::Validator	i	validate_class_alias	pub	UNDOC(class-undoc)	rbs/validator	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Validator	i	validate_method_definition	pub	UNDOC(class-undoc)	rbs/validator	-	X	X	X	X	X	X	all	3.1
rbs	bundled(no-method-docs)	RBS::Validator	i	validate_type	pub	UNDOC(class-undoc)	rbs/validator	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Validator	i	validate_type_alias	pub	UNDOC(class-undoc)	rbs/validator	-	X	X	X	X	X	X	all	3.1
rbs	bundled(no-method-docs)	RBS::Validator	i	validate_type_params	pub	UNDOC(class-undoc)	rbs/validator	-	X	X	X	X	X	X	all	3.1
rbs	bundled(no-method-docs)	RBS::Validator	i	validate_variable	pub	UNDOC(class-undoc)	rbs/validator	-	-	-	-	-	X	X	all	4.0
rbs	bundled(no-method-docs)	RBS::VariableDuplicationError	i	location	pub	UNDOC(class-undoc)	rbs/errors	-	-	-	-	-	X	X	all	4.0
rbs	bundled(no-method-docs)	RBS::VariableDuplicationError	i	type_name	pub	UNDOC(class-undoc)	rbs/errors	-	-	-	-	-	X	X	all	4.0
rbs	bundled(no-method-docs)	RBS::VariableDuplicationError	i	variable_name	pub	UNDOC(class-undoc)	rbs/errors	-	-	-	-	-	X	X	all	4.0
rbs	bundled(no-method-docs)	RBS::VarianceCalculator	i	builder	pub	UNDOC(class-undoc)	rbs/variance_calculator	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::VarianceCalculator	i	env	pub	UNDOC(class-undoc)	rbs/variance_calculator	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::VarianceCalculator	i	function	pub	UNDOC(class-undoc)	rbs/variance_calculator	-	X	X	X	X	X	X	all	3.1
rbs	bundled(no-method-docs)	RBS::VarianceCalculator	i	in_inherit	pub	UNDOC(class-undoc)	rbs/variance_calculator	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::VarianceCalculator	i	in_method_type	pub	UNDOC(class-undoc)	rbs/variance_calculator	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::VarianceCalculator	i	in_type_alias	pub	UNDOC(class-undoc)	rbs/variance_calculator	-	X	X	X	X	X	X	all	3.1
rbs	bundled(no-method-docs)	RBS::VarianceCalculator	i	negate	pub	UNDOC(class-undoc)	rbs/variance_calculator	-	X	X	X	X	X	X	all	3.1
rbs	bundled(no-method-docs)	RBS::VarianceCalculator	i	type	pub	UNDOC(class-undoc)	rbs/variance_calculator	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::VarianceCalculator::Result	i	compatible?	pub	UNDOC(class-undoc)	rbs/variance_calculator	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::VarianceCalculator::Result	i	contravariant	pub	UNDOC(class-undoc)	rbs/variance_calculator	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::VarianceCalculator::Result	i	covariant	pub	UNDOC(class-undoc)	rbs/variance_calculator	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::VarianceCalculator::Result	i	each	pub	UNDOC(class-undoc)	rbs/variance_calculator	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::VarianceCalculator::Result	i	include?	pub	UNDOC(class-undoc)	rbs/variance_calculator	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::VarianceCalculator::Result	i	incompatible?	pub	UNDOC(class-undoc)	rbs/variance_calculator	-	X	X	X	X	X	X	all	3.1
rbs	bundled(no-method-docs)	RBS::VarianceCalculator::Result	i	invariant	pub	UNDOC(class-undoc)	rbs/variance_calculator	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::VarianceCalculator::Result	i	result	pub	UNDOC(class-undoc)	rbs/variance_calculator	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Vendorer	i	clean!	pub	UNDOC(class-undoc)	rbs/vendorer	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Vendorer	i	copy!	pub	UNDOC(class-undoc)	rbs/vendorer	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Vendorer	i	ensure_dir	pub	UNDOC(class-undoc)	rbs/vendorer	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Vendorer	i	loader	pub	UNDOC(class-undoc)	rbs/vendorer	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Vendorer	i	vendor_dir	pub	UNDOC(class-undoc)	rbs/vendorer	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::WillSyntaxError	i	location	pub	UNDOC(class-undoc)	rbs/errors	-	-	-	X	X	X	-	all	3.3
rbs	bundled(no-method-docs)	RBS::Writer	i	attribute	pub	UNDOC(class-undoc)	rbs/writer	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Writer	i	format_annotation	pub	UNDOC(class-undoc)	rbs/writer	-	-	-	X	X	X	X	all	3.3
rbs	bundled(no-method-docs)	RBS::Writer	i	indent	pub	UNDOC(class-undoc)	rbs/writer	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Writer	i	indentation	pub	UNDOC(class-undoc)	rbs/writer	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Writer	i	method_name	pub	UNDOC(class-undoc)	rbs/writer	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Writer	i	name_and_args	pub	UNDOC(class-undoc)	rbs/writer	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Writer	i	name_and_params	pub	UNDOC(class-undoc)	rbs/writer	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Writer	i	out	pub	UNDOC(class-undoc)	rbs/writer	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Writer	i	prefix	pub	UNDOC(class-undoc)	rbs/writer	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Writer	i	preserve!	pub	UNDOC(class-undoc)	rbs/writer	-	-	X	X	X	X	X	all	3.2
rbs	bundled(no-method-docs)	RBS::Writer	i	preserve?	pub	UNDOC(class-undoc)	rbs/writer	-	-	X	X	X	X	X	all	3.2
rbs	bundled(no-method-docs)	RBS::Writer	i	preserve_empty_line	pub	UNDOC(class-undoc)	rbs/writer	X	X	X	X	X	X	X	all	3.0
rbs	bundled(no-method-docs)	RBS::Writer	i	put_lines	pub	UNDOC(class-undoc)	rbs/writer	-	-	X	X	X	X	X	all	3.2
rbs	bundled(no-method-docs)	RBS::Writer	i	write	pub	UNDOC(class-undoc)	rbs/writer	X	X	X	X	X	X	X	all	3.0
