class	kind	method	file	line	since_attr	until_attr	real_first	real_last	real_via	db_first	db_last	current_since_badge	current_until_badge	expected_since	expected_until	verdict	note
File	s	mtime	File.md	43	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	birthtime	File.md	55	-	-	2.2	4.0	direct	2.2.0	4.1	2.2.0	none	2.2.0	none	OK	
File	s	basename	File.md	69	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	chmod	File.md	96	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	lchmod	File.md	106	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	chown	File.md	127	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	lchown	File.md	147	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	delete	File.md	169	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	unlink	File.md	170	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	dirname	File.md	195	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
File	s	expand_path	File.md	236	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	absolute_path	File.md	257	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
File	s	absolute_path?	File.md	277	-	-	2.7	4.0	direct	2.7.0	4.1	2.7.0	none	2.7.0	none	OK	
File	s	extname	File.md	299	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	fnmatch	File.md	322	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	fnmatch?	File.md	323	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	ftype	File.md	405	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	join	File.md	431	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	link	File.md	456	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	new	File.md	475	-	-	1.8.6	4.0	new-via-initialize	1.8.7	4.1	none	none	none	none	OK	new-via-initialize
File	s	open	File.md	476	-	-	1.8.6	4.0	inherited:IO	1.8.7	4.1	none	none	none	none	OK	overloads:2;inherited:IO
File	s	path	File.md	512	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
File	s	readlink	File.md	535	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	realpath	File.md	549	-	-	1.9.2	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.3	none	INFO_1_9_2	
File	s	realdirpath	File.md	569	-	-	1.9.2	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.3	none	INFO_1_9_2	
File	s	rename	File.md	581	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	split	File.md	604	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	stat	File.md	616	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	lstat	File.md	631	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	symlink	File.md	647	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	truncate	File.md	663	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	umask	File.md	682	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
File	s	utime	File.md	701	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	lutime	File.md	732	-	-	2.5	4.0	direct	2.5.0	4.1	2.5.0	none	2.5.0	none	OK	
File	s	blockdev?	File.md	749	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	chardev?	File.md	759	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	directory?	File.md	767	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	executable?	File.md	775	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	executable_real?	File.md	783	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	exist?	File.md	791	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	exists?	File.md	800	-	-	1.8.6	3.1	direct	1.8.7	3.1	none	3.2	none	3.2	OK	
File	s	file?	File.md	806	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	grpowned?	File.md	814	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	owned?	File.md	822	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	identical?	File.md	830	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	pipe?	File.md	840	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	readable?	File.md	848	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	readable_real?	File.md	856	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	setgid?	File.md	864	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	setuid?	File.md	872	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	size	File.md	880	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	size?	File.md	886	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	socket?	File.md	894	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	sticky?	File.md	902	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	symlink?	File.md	910	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	writable?	File.md	918	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	writable_real?	File.md	926	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	zero?	File.md	934	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	s	empty?	File.md	935	-	-	2.4	4.0	direct	2.4.0	4.1	2.4.0	none	2.4.0	none	OK	
File	s	world_readable?	File.md	943	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
File	s	world_writable?	File.md	956	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
File	s	mkfifo	File.md	969	-	-	2.3	4.0	direct	2.3.0	4.1	2.3.0	none	2.3.0	none	OK	
File	i	atime	File.md	985	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	i	ctime	File.md	1000	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	i	mtime	File.md	1015	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	i	birthtime	File.md	1030	-	-	2.2	4.0	direct	2.2.0	4.1	2.2.0	none	2.2.0	none	OK	
File	i	size	File.md	1046	-	-	1.9.2	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.3	none	INFO_1_9_2	
File	i	chmod	File.md	1062	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	i	chown	File.md	1079	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	i	flock	File.md	1102	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	i	path	File.md	1195	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	last-resolved-via:inherited:IO
File	i	to_path	File.md	1196	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	last-resolved-via:inherited:IO;ladder-gap-1.9.1-1.9.3
File	i	lstat	File.md	1211	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File	i	truncate	File.md	1231	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
FileTest	o	blockdev?	FileTest.md	22	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
FileTest	o	chardev?	FileTest.md	40	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
FileTest	o	executable?	FileTest.md	57	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
FileTest	o	executable_real?	FileTest.md	68	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
FileTest	o	exist?	FileTest.md	82	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
FileTest	o	exists?	FileTest.md	98	-	-	1.8.6	3.1	direct	1.8.7	3.1	none	3.2	none	3.2	OK	
FileTest	o	grpowned?	FileTest.md	102	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
FileTest	o	directory?	FileTest.md	118	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
FileTest	o	file?	FileTest.md	136	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
FileTest	o	identical?	FileTest.md	150	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
FileTest	o	pipe?	FileTest.md	175	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
FileTest	o	socket?	FileTest.md	189	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
FileTest	o	owned?	FileTest.md	205	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
FileTest	o	readable?	FileTest.md	221	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
FileTest	o	readable_real?	FileTest.md	235	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
FileTest	o	setuid?	FileTest.md	245	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
FileTest	o	setgid?	FileTest.md	262	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
FileTest	o	size	FileTest.md	277	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
FileTest	o	size?	FileTest.md	293	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
FileTest	o	sticky?	FileTest.md	310	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
FileTest	o	symlink?	FileTest.md	325	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
FileTest	o	writable?	FileTest.md	338	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
FileTest	o	writable_real?	FileTest.md	352	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
FileTest	o	zero?	FileTest.md	362	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
FileTest	o	empty?	FileTest.md	363	-	-	2.4	4.0	direct	2.4.0	4.1	2.4.0	none	2.4.0	none	OK	
FileTest	o	world_readable?	FileTest.md	381	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
FileTest	o	world_writable?	FileTest.md	394	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
File::Stat	s	new	File__Stat.md	42	-	-	1.8.6	4.0	new-via-initialize	1.8.7	4.1	none	none	none	none	OK	new-via-initialize
File::Stat	i	<=>	File__Stat.md	62	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	ftype	File__Stat.md	83	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	dev	File__Stat.md	114	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	dev_major	File__Stat.md	127	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	dev_minor	File__Stat.md	140	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	ino	File__Stat.md	153	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	mode	File__Stat.md	165	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	nlink	File__Stat.md	178	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	uid	File__Stat.md	190	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	gid	File__Stat.md	202	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	rdev	File__Stat.md	214	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	rdev_major	File__Stat.md	226	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	rdev_minor	File__Stat.md	238	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	size	File__Stat.md	250	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	blksize	File__Stat.md	262	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	blocks	File__Stat.md	274	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	atime	File__Stat.md	286	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	mtime	File__Stat.md	300	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	ctime	File__Stat.md	314	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	birthtime	File__Stat.md	329	-	-	2.2	4.0	direct	2.2.0	4.1	2.2.0	none	2.2.0	none	OK	
File::Stat	i	directory?	File__Stat.md	349	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	readable?	File__Stat.md	359	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	readable_real?	File__Stat.md	367	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	writable?	File__Stat.md	375	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	writable_real?	File__Stat.md	383	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	executable?	File__Stat.md	391	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	executable_real?	File__Stat.md	401	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	file?	File__Stat.md	411	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	zero?	File__Stat.md	419	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	size?	File__Stat.md	427	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	owned?	File__Stat.md	443	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	grpowned?	File__Stat.md	453	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	pipe?	File__Stat.md	468	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	symlink?	File__Stat.md	479	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	socket?	File__Stat.md	497	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	blockdev?	File__Stat.md	512	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	chardev?	File__Stat.md	529	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	setuid?	File__Stat.md	546	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	setgid?	File__Stat.md	563	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	sticky?	File__Stat.md	579	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
File::Stat	i	world_readable?	File__Stat.md	598	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
File::Stat	i	world_writable?	File__Stat.md	609	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Fixnum	i	[]	Fixnum.md	29	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	+	Fixnum.md	40	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	-	Fixnum.md	47	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	-@	Fixnum.md	54	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	*	Fixnum.md	59	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	/	Fixnum.md	66	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	div	Fixnum.md	67	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	%	Fixnum.md	74	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	modulo	Fixnum.md	75	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	divmod	Fixnum.md	82	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	fdiv	Fixnum.md	90	-	-	1.8.7	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	INFO_1_8_7	alias-union:Bignum,Integer
Fixnum	i	**	Fixnum.md	100	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	<=>	Fixnum.md	113	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	==	Fixnum.md	126	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	<	Fixnum.md	134	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	<=	Fixnum.md	142	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	>	Fixnum.md	150	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	>=	Fixnum.md	158	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	~	Fixnum.md	166	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	|	Fixnum.md	176	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	&	Fixnum.md	187	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	^	Fixnum.md	198	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	<<	Fixnum.md	209	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	>>	Fixnum.md	220	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	size	Fixnum.md	234	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	to_f	Fixnum.md	248	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	to_s	Fixnum.md	252	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	inspect	Fixnum.md	253	EMPTY	-	1.8.6	4.0	inherited:Kernel	2.0.0	4.1	none	none	none	none	OK	last-resolved-via:alias-union:Bignum,Integer;inherited:Kernel
Fixnum	i	zero?	Fixnum.md	269	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	2.3.0	none	2.4.0	none	none	MISMATCH_UNTIL	alias-union:Bignum,Integer;until-mismatch
Fixnum	i	odd?	Fixnum.md	273	-	-	1.8.7	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	INFO_1_8_7	alias-union:Bignum,Integer
Fixnum	i	even?	Fixnum.md	277	-	-	1.8.7	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	INFO_1_8_7	alias-union:Bignum,Integer
Fixnum	i	abs	Fixnum.md	281	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	magnitude	Fixnum.md	282	-	-	1.9.1	4.0	alias-union:Bignum,Integer	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	alias-union:Bignum,Integer;ladder-gap-1.9.1-1.9.3
Fixnum	i	succ	Fixnum.md	286	-	-	1.8.6	4.0	alias-union:Bignum,Integer	1.8.7	4.1	none	none	none	none	OK	alias-union:Bignum,Integer
Fixnum	i	bit_length	Fixnum.md	290	-	-	2.1	4.0	alias-union:Bignum,Integer	2.1.0	4.1	2.1.0	none	2.1.0	none	OK	alias-union:Bignum,Integer
Float	i	+	Float.md	21	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	-	Float.md	32	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	-@	Float.md	43	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	*	Float.md	53	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	/	Float.md	64	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	%	Float.md	76	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	modulo	Float.md	77	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	**	Float.md	89	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	<=>	Float.md	102	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	==	Float.md	134	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	<	Float.md	156	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	<=	Float.md	169	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	>	Float.md	182	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	>=	Float.md	195	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	finite?	Float.md	208	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	infinite?	Float.md	221	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	nan?	Float.md	237	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	to_f	Float.md	247	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	to_i	Float.md	255	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	truncate	Float.md	256	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	hash	Float.md	275	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	abs	Float.md	289	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	magnitude	Float.md	290	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Float	i	ceil	Float.md	299	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	divmod	Float.md	333	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	floor	Float.md	361	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	eql?	Float.md	395	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	round	Float.md	407	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
Float	i	zero?	Float.md	461	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	positive?	Float.md	471	-	-	2.3	4.0	direct	2.3.0	4.1	2.3.0	none	2.3.0	none	OK	
Float	i	negative?	Float.md	483	-	-	2.3	4.0	direct	2.3.0	4.1	2.3.0	none	2.3.0	none	OK	
Float	i	to_s	Float.md	495	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Float	i	inspect	Float.md	496	EMPTY	-	1.8.6	4.0	inherited:Kernel	2.0.0	4.1	none	none	none	none	OK	last-resolved-via:direct;inherited:Kernel
Float	i	arg	Float.md	518	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Float	i	angle	Float.md	519	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Float	i	phase	Float.md	520	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
